Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
132,0.9755516052246094,0.9173693303421778,0.95690414551323,0.981325940943633,0.95690414551323,0.9336683812723073,0.9927179244471216
133,0.9732856750488281,0.9204005546841256,0.958550602830373,0.9806474271250893,0.958550602830373,0.9374276452882612,0.9909082633531326
134,0.9794921875,0.9343653855545246,0.9660691744508962,0.9749671961985809,0.9660691744508962,0.9573320991206234,0.9892152073808596
135,0.9576492309570312,0.8790447344910989,0.9356293848205485,0.9289933334100932,0.9356293848205485,0.9423609245611372,0.9650644384648067
136,0.981964111328125,0.9344125847933746,0.9660944021341594,0.973044420368364,0.9660944021341594,0.9592429615072414,0.9902773508125654
137,0.9902534484863281,0.9536961525217927,0.9762993608712188,0.9771786158616976,0.9762993608712188,0.9754216867469879,0.9940968519746006
138,0.9839019775390625,0.9457157925880189,0.9721006492218593,0.9737873850962939,0.9721006492218593,0.9704197465681098,0.9893821358056486
139,0.9859085083007812,0.9652005162457254,0.9822921460346679,0.9849267003124249,0.9822921460346679,0.9796716483558513,0.9900482987541334
140,0.9747390747070312,0.9109659029794558,0.9534088510518539,0.9756778941001972,0.9534088510518539,0.9321336690192193,0.9910850483223106
141,0.9871902465820312,0.959516317648619,0.9793399616085052,0.9871871201409045,0.9793399616085052,0.9716165734795029,0.9942684347777839
142,0.9878044128417969,0.9621562755240948,0.9807131955043707,0.9846038302666166,0.9807131955043707,0.9768531871935391,0.9928969016855188
143,0.9771728515625,0.9016145473677288,0.9482621476742176,0.9396665467194435,0.9482621476742176,0.957016456955376,0.9828112261585702
144,0.9801788330078125,0.9306552782597091,0.964082287231101,0.9714150391441229,0.964082287231101,0.9568594088751063,0.9891581160905815
145,0.9783706665039062,0.9396532456336409,0.9688878646210575,0.9720882605536103,0.9688878646210575,0.9657084727964822,0.9851512986024062
146,0.9495429992675781,0.8457240832322478,0.9164144206767987,0.9799705369571975,0.9164144206767987,0.8606000902034325,0.9916690089381078
147,0.9722251892089844,0.9104163590727891,0.9531077921826999,0.9632884202304237,0.9531077921826999,0.9431401040073417,0.9846478811898437
148,0.9766426086425781,0.9188469184890656,0.9577073706458898,0.9526080026382324,0.9577073706458898,0.9628616269218483,0.9818610203899171
149,0.9604225158691406,0.8998706763434219,0.9472967687204418,0.9658576504345484,0.9472967687204418,0.9294358054226475,0.9796321929998023
150,0.9854393005371094,0.962804521535763,0.9810498304563035,0.978499415691168,0.9810498304563035,0.9836135750480344,0.9865734871208138
151,0.9734954833984375,0.8947942218588171,0.9444764096662831,0.9702810981216341,0.9444764096662831,0.9200087183958152,0.990854521201342
152,0.9889144897460938,0.957487894436561,0.9782823149587468,0.9751776748066808,0.9782823149587468,0.9814067865229191,0.9914762116723713
153,0.9812812805175781,0.9302982954545455,0.9638907081306616,0.9810656560360711,0.9638907081306616,0.947306757694978,0.9934510486611954
154,0.980621337890625,0.9336935808076853,0.9657099657099657,0.9700314601865915,0.9657099657099657,0.9614268050104833,0.9882284009800788
155,0.9856452941894531,0.9480341927554444,0.9733239758122257,0.9823140543170306,0.9733239758122257,0.9644969582870871,0.9935276775568553
156,0.9794044494628906,0.9239834422167155,0.9604900145628581,0.9376875375075014,0.9604900145628581,0.9844291436028981,0.9776909264839038
157,0.9841384887695312,0.9419387270645404,0.9701013877903214,0.961254007837549,0.9701013877903214,0.9791131431889106,0.9859300694958318
158,0.9871788024902344,0.9409428757182267,0.969572971455989,0.9790836289172486,0.969572971455989,0.9602453063639786,0.9944567466335881
159,0.9839859008789062,0.9188870640517824,0.9577291767359433,0.954998192698502,0.9577291767359433,0.9604758250191865,0.9894605653012275
160,0.9899711608886719,0.9537351517817861,0.9763197953540321,0.9741524966746953,0.9763197953540321,0.9784967591673136,0.9930449755026431
161,0.9833297729492188,0.9525721727805513,0.9757100772608527,0.9732217109275378,0.9757100772608527,0.9782112008916133,0.9859934229986255
162,0.9923896789550781,0.9537026293193475,0.9763027545820614,0.9747859294575298,0.9763027545820614,0.9778243076044542,0.9951707281615149
163,0.9756698608398438,0.9248099027409372,0.960936351609584,0.9824787716353981,0.960936351609584,0.9403183659770336,0.9921720252017144
164,0.9836959838867188,0.958578448000155,0.9788512162777349,0.9776128254294582,0.9788512162777349,0.9800927485681444,0.98595139741729
165,0.9865341186523438,0.9501757258394614,0.9744513925076718,0.9648564589872584,0.9744513925076718,0.9842390748132228,0.9873443201701187
166,0.9810867309570312,0.9445822994210091,0.9715014887282007,0.9582601004660445,0.9715014887282007,0.9851139476598473,0.9791278018133467
167,0.9838790893554688,0.9445937618816619,0.971507551240561,0.958619955559695,0.971507551240561,0.9847463882016867,0.983543319169652
168,0.9545822143554688,0.8411050313626051,0.9136958696377053,0.8818245417657758,0.9136958696377053,0.9479574032850009,0.9568332822242666
169,0.9882087707519531,0.9529327567304179,0.9758991992390041,0.9621037419672231,0.9758991992390041,0.9900960336671571,0.9876091425928811
170,0.9820213317871094,0.9483325659409327,0.9734812038959504,0.9761340555179417,0.9734812038959504,0.970842732567927,0.9877774631445727
171,0.9833526611328125,0.946886067938123,0.972718520648654,0.969180172660795,0.972718520648654,0.9762827993825999,0.986440492176153
