Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
149,0.9864845275878906,0.9655675092568297,0.9824821632525921,0.9747181917179268,0.9824821632525921,0.9903708133971292,0.984075291674906
150,0.9445457458496094,0.8589736127279782,0.9241374991519807,0.9711430890385417,0.9241374991519807,0.881472189867495,0.9837286248801757
151,0.98614501953125,0.9454932917129394,0.9719830911166651,0.9632744174668216,0.9719830911166651,0.9808506663345373,0.9878632927765876
152,0.978515625,0.9193562244050517,0.9579839455701114,0.9532760233397176,0.9579839455701114,0.96273860041085,0.9838989424567544
153,0.9836196899414062,0.9395696412739069,0.9688434189522566,0.9720313318968028,0.9688434189522566,0.965676348067577,0.9900470446820857
154,0.9850234985351562,0.9486239972780925,0.973634727482741,0.9729813164393858,0.973634727482741,0.9742890167195312,0.9892777245126239
155,0.9839363098144531,0.9424742493374498,0.970385321358998,0.9714852990875296,0.970385321358998,0.9692878317434003,0.9893960736671781
156,0.9658126831054688,0.8787296518315043,0.9354508787093057,0.8997187469692561,0.9354508787093057,0.9741385776217693,0.9629733836024984
157,0.9861564636230469,0.9492568200567697,0.9739679351529715,0.9628137852786839,0.9739679351529715,0.9853835546846651,0.9864320125848
158,0.9912567138671875,0.9595681625740897,0.9793669655395917,0.9833505070773904,0.9793669655395917,0.9754155683468718,0.9955372933999428
159,0.9785346984863281,0.8969715834187784,0.9456879494232904,0.9056774694496311,0.9456879494232904,0.9893969382396898,0.9760052673658468
160,0.9856681823730469,0.9356347438752785,0.9667472097572201,0.9482082089033961,0.9667472097572201,0.9860256016754834,0.9855724352742592
161,0.9820060729980469,0.9488206062973331,0.9737382735294936,0.9728445878295695,0.9737382735294936,0.9746336026748398,0.985842627552648
162,0.9859771728515625,0.9157904382287586,0.9560444816453426,0.9609393779145233,0.9560444816453426,0.951199200532978,0.9926175289392866
163,0.9839439392089844,0.9508058766465246,0.9747826660036307,0.97444988800115,0.9747826660036307,0.9751156713734327,0.9880649962510771
164,0.9817390441894531,0.9537277797647241,0.9763159326931165,0.9749508404067153,0.9763159326931165,0.9776848530490101,0.9842767295597484
165,0.9843711853027344,0.9421155992596674,0.9701951826336197,0.9655102513610564,0.9701951826336197,0.9749258008392181,0.9877056160869587
166,0.9856452941894531,0.9575301340797255,0.9783043616131915,0.9678416609628109,0.9783043616131915,0.9889957451768957,0.9840155591719164
167,0.9775810241699219,0.9243307968635328,0.9606776531042374,0.9409652135161349,0.9606776531042374,0.9812336836925768,0.9761669162508401
168,0.9810066223144531,0.9284616158278136,0.9629039107726924,0.9540119583671661,0.9629039107726924,0.9719631791107635,0.9840795257078606
169,0.9855690002441406,0.9425311802148054,0.9704154968679373,0.9594828652727948,0.9704154968679373,0.9816001392250858,0.9868300014577479
170,0.9731369018554688,0.9254964610289994,0.9613068419086134,0.9416963603285501,0.9613068419086134,0.9817514561799267,0.9687010592865275
171,0.9863166809082031,0.9559596306846085,0.9774840090641458,0.9779075609143432,0.9774840090641458,0.9770608239531178,0.9903592666684936
172,0.9729194641113281,0.8790980465623244,0.935659582181538,0.9135444135709608,0.935659582181538,0.9588720463664735,0.9765495986789047
173,0.9827957153320312,0.9382411743762495,0.9681366661485636,0.97472010015222,0.9681366661485636,0.9616415668991846,0.9906912176851148
174,0.9883995056152344,0.9575356429698518,0.9783072368655705,0.9686678909450487,0.9783072368655705,0.9881403559334246,0.9884928067071684
175,0.9887657165527344,0.9580388692579506,0.9785698172794947,0.9694763250475806,0.9785698172794947,0.9878355150072723,0.9890919583464295
176,0.9789161682128906,0.9186164651833965,0.9575821763789438,0.9456722752766409,0.9575821763789438,0.9697958929876106,0.9818820615221293
177,0.9883079528808594,0.9416157113739833,0.9699300493480756,0.9488089982533254,0.9699300493480756,0.9920128436684728,0.9874384166847217
178,0.9932899475097656,0.9716747181964573,0.9856338971422971,0.9815375105732318,0.9856338971422971,0.9897646190437136,0.994358258068685
179,0.979644775390625,0.9343439314893198,0.9660577069869218,0.9676210864329676,0.9660577069869218,0.9644993712768795,0.9861460201839565
180,0.9822883605957031,0.9437709662964892,0.9710721917970381,0.9685919186646283,0.9710721917970381,0.9735652000099942,0.9861228569231952
181,0.9896316528320312,0.9649760321632905,0.9821758803855991,0.9774453755188347,0.9821758803855991,0.9869523960145501,0.990723044215861
182,0.98870849609375,0.9643235946388969,0.9818378166110348,0.978116824372234,0.9818378166110348,0.9855872280667176,0.9901086391918924
183,0.9764480590820312,0.9349166693020461,0.9663637552301255,0.9614296399882923,0.9663637552301255,0.9713487760801709,0.9791733737612606
184,0.9824981689453125,0.9306686815262561,0.9640894788747828,0.9464439390213917,0.9640894788747828,0.9824054873185516,0.9825272995277107
185,0.9789161682128906,0.9197962618992338,0.9582227866089178,0.9800238106281985,0.9582227866089178,0.9373706004140787,0.9933581460385351
186,0.9666404724121094,0.882956796402377,0.9378407386609993,0.9788563119472966,0.9378407386609993,0.9001241625847648,0.9924544486981939
187,0.9824371337890625,0.9302392532993924,0.9638590156213204,0.9500471982791971,0.9638590156213204,0.9780783507782504,0.9838094043887148
188,0.9918670654296875,0.9699819779229556,0.9847622859429944,0.9801667472896451,0.9847622859429944,0.9894011202068074,0.9927589681789376

Metric,Mean,Standard Deviation
Pixel Accuracy,0.978842999072785,0.009488787610363413
Jaccard Index,0.9233784615258345,0.03240680133169489
Dice Coefficient,0.9598618922115316,0.017879868077331277
Precision,0.9503551276613209,0.026164715712829727
F1 Score,0.9598618922115316,0.017879868077331277
Sensitivity,0.9703536028892895,0.0255202283225687
Specificity,0.9820784781000531,0.009027567814753546
